fe_id,fname,score
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.AdvancedLowerCaseFE@429817658ce4f6586d1372e76744e1c8,0,0.046511627906976744
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.AdvancedLowerCaseFE@72735782ede828e1f54f2b6755b00885,0,0.046511627906976744
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@e8280370ff94e75e22461107c56fab35,0,0.038461538461538464
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@f210033c7bef00159d8f3f7a318cf4bf,0,0.03571428571428571
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@eeb2c79402b11d93e1bebaa7eda01905,0,0.034482758620689655
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@44d966a14346ae197ddcc8c1d499cfcd,0,0.034482758620689655
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@33c84e5d9ffddcefa53fd5ae0f1448dc,0,0.034482758620689655
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@b6ab5146ac7c5253972796c201d7037c,0,0.03225806451612903
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@55cb82feb643f1faad42e91e0177fd91,0,0.029850746268656716
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@47dd497639adec884f8e171c79f947ba,0,0.029850746268656716
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@cb180e894142e914d3d4a0d210a8746c,0,0.029850746268656716
c.w.n.u.fe.cell.rowFEs.CellTotalColumnsInRowFE@286a4b169080a223c3d8cf51c6663b14,0,0.029411764705882353
c.w.n.u.fe.cell.charFEs.AreLastNCharNumbersFE@119a118e1d95874c81864dc7ff7e4b29,0,0.028766086298258896
c.w.n.u.fe.cell.charFEs.AreFirstNCharNumbersFE@22a88225b10fc7ee866999c7b6e70861,0,0.02865876958349255
c.w.n.u.fe.cell.charFEs.AreLastNCharNumbersFE@14df2d05c6ccbfa924540cb441eed55d,0,0.028604118993135013
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@cf28c063c3e8a94b5ff35718943c8d6d,0,0.02857142857142857
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@7361b725b709549e6a487297b91fe092,0,0.02857142857142857
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@f0dc7fe4194ada567a7697292279097c,0,0.02857142857142857
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@3265a42f19837696473d95b5b7b7e4cb,0,0.02857142857142857
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@04e115a305c87211257d19af1b5c90ef,0,0.02857142857142857
c.w.n.u.fe.cell.charFEs.AreFirstNCharNumbersFE@81527aa9f45ec6a2a8b6439ec0af0516,0,0.02847380410022779
c.w.n.u.fe.cell.charFEs.AreFirstNCharNumbersFE@40fadaf69fe970e46af7f5aaff8ae034,0,0.028309104820198928
c.w.n.u.fe.cell.charFEs.AreLastNCharNumbersFE@83eb6b286b599cc2e0bf23bf16233348,0,0.02681863895407308
c.w.n.u.fe.cell.charFEs.AreLastNCharNumbersFE@0172f3007bdb35080046d8f754d0734e,0,0.026707234617985125
c.w.n.u.fe.cell.charFEs.AreLastNCharNumbersFE@b25f9ea544d141f9fbe3d505ce9850d6,0,0.026600985221674877
c.w.n.u.fe.cell.charFEs.AreFirstNCharNumbersFE@3d37e056f8d154739905463d3cddcde7,0,0.026096033402922755
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@d3f74c766a8560ea99ca6ed8d72f954b,0,0.02564102564102564
c.w.n.u.fe.cell.charFEs.AreFirstNCharNumbersFE@af44ce8c1e03ec5784b01885717a5170,0,0.02466367713004484
c.w.n.u.f.t.IsCapitalCharOrNumberOrHyphenOnlyFE@9ad6d077b9baa09bb3708f7f84891787,0,0.021513173797437758
c.w.n.u.f.t.IsCapitalCharOrNumberOrHyphenOrStarOnlyFE@4cf014dca601e5779b9ded287c163d42,0,0.021513173797437758
c.w.n.u.f.c.c.AreFirstNCharNumbersAndCapitalizedFE@483dffcca0e8cde359f1847853de585b,0,0.021510516252390057
c.w.n.u.f.c.c.AreFirstNCharNumbersAndCapitalizedFE@72e6deb093716897a048e4ff5f9a29aa,0,0.02047244094488189
c.w.n.uima.fe.cell.tokenFEs.CellTokenXxNFE@95996bec922cb4093e40c4c0232e1918,0,0.019230769230769232
c.w.n.u.f.c.rowFEs.CellColNumLessThanLowerRowFE@48cf133eba98f351eb304d5962351e50,0,0.019230769230769232
c.w.nlp.uima.fe.cell.lineFEs.LineSizeFE@0d36ab26f4e5c919a4afe8dbb720d538,0,0.0192243950944647
c.w.nlp.uima.fe.token.IsIntegerFE@b7f61fd1d03b522f8138ce20af73a289,0,0.019043917605907502
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@b77b90052c73fbee7a70235c3ddeeea6,0,0.01818181818181818
c.w.n.uima.fe.token.IsAllTextCapitalizedFE@cdc5f19dc694bfbdb0e44486d43cf45f,0,0.01817455562212902
c.w.n.u.f.c.cellFEs.NumberOfTokensInCellNotInNerFE@b8930a8fc161e88e6d4d7b7c5faed7ba,0,0.017857142857142856
c.w.n.u.f.cell.tokenFEs.IsLastElementInFocusFE@3c340eaea9b7a81bcf1bcc197f58c836,0,0.01713560397715253
c.w.n.u.f.c.c.CellEmptyCellsCountInColumnFE@fb1e5e048c905d383416ebfe1e04a721,0,0.017045454545454544
c.w.n.u.f.ner.PreviousBlockSameLineCoveredNersFE@f21e2888afe02f7a17d5d72065087a6c,0,0.014925373134328358
c.w.vds.nlp.fe.context.ContextFE$c.w.n.u.f.c.tokenFEs.KeywordsInAnnotationYesNoFE@2c2282fdbd62093f9d502f735aed5f75,0,0.013663967611336033
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.AdvancedLowerCaseFE@ab37014246ce1cb4fecb1b5d0b16d8e5,0,0.013663967611336033
c.w.n.u.f.c.rowFEs.CellColNumLessThanUpperRowFE@e4025eacaa99faa1a25abfc59e96c38d,0,0.01282051282051282
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@4ecf876c859056c19088377bb55fbbcd,0,0.012738853503184714
