fe_id,fname,score
c.w.n.u.fe.cell.tokenFEs.IsLargestPriceInRowFE@c6fc1cc69552ec2f9d067b12c6fc5072,0,0.10632911392405063
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@d1c0a0ab76327bc3b49bf7efe0bd9730,0,0.1
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@25882c2032459603df092df5fc87d943,0,0.1
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.SpecialCharFE@275ef5e7614ba9e71bd1cfa53bb874a6,0,0.0963855421686747
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@4ad77ca20f51651f159395708c9af657,0,0.0963855421686747
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@e94abbf6c054799ae40d15d03f0610e9,0,0.0963855421686747
c.w.nlp.uima.fe.token.SpecialCharFE@cc0558e5e7171efa97c67c8e4b9bcd5a,0,0.09572301425661914
c.w.n.u.f.c.c.CellNumberBiggerThanSumOfUpTwoCellsFE@e2a6b02d8adaaea2fb6e788d83747510,0,0.09278350515463918
c.w.n.uima.fe.token.IsBeginOfNamedEntityFE@653e4b1ee05eb879686d9f69c7a88d89,0,0.09177215189873418
c.w.n.u.fe.ner.IsTheOnlyNerInFocusElementFE@f43e514b6d777b1e3865bbc7802cf4ef,0,0.09162717219589257
c.w.nlp.uima.fe.token.IsEndOfNamedEntityFE@6199d28f5a81ac39eaef0c72644edd03,0,0.09162717219589257
c.w.v.s.n.c.fe.ner.IsFirstNerInFocusElementFE@b16c124eec8ae94f6e49f97a783320f0,0,0.0914826498422713
c.w.n.uima.fe.token.IsMiddleOfNamedEntityFE@22207a60c4979e474e3cbf6c37a86698,0,0.0914826498422713
c.w.v.s.n.c.fe.ner.IsLastNerInFocusElementFE@e66466acb07e8e6828e79a6ee64b43e4,0,0.0914826498422713
c.w.vds.nlp.fe.context.ContextFE$c.w.nlp.uima.fe.token.TypePathFE@0976267ee5054116cdc6f0485dd986fe,0,0.09133858267716535
c.w.n.u.f.cell.tokenFEs.SimilarityToKeywordsFE@c9b38e0f82952bcbe2beddb706e857a2,0,0.08883248730964467
